index	max_degree	fail_node_degree	fail_neber_degree	fail_degree_sum	max_load	big_load_num	fail_load_sum	fail_num	first_round_fail	neber_fail_num	fail_round	subgraph_num	fail_node_load	load_change	load_change	degree_change	fail_neber_load	LCC
66,	97	1	0	1	48645	48	0	0	0	0	0	1	0	1721	2	0	492
67,	97	1	0	1	48645	48	0	0	0	0	0	1	0	1721	2	0	492
68,	95	44	62	110	45221	39	22449	18	18	16	1	10	13275	103483	202	9044	462
69,	97	1	0	1	48652	47	0	0	0	0	0	1	0	4029	2	0	492
70,	97	4	0	4	48442	45	1087	0	0	0	0	3	1087	11517	8	0	490
71,	97	2	0	2	48672	48	88	0	0	0	0	1	88	2532	4	0	492
72,	97	6	4	12	48229	47	2003	2	2	1	1	4	1528	15913	24	354	487
73,	97	4	0	4	48661	47	354	0	0	0	0	1	354	3792	8	0	492
74,	97	1	0	1	48684	48	0	0	0	0	0	1	0	2254	2	0	492
75,	97	8	0	8	48384	47	4002	0	0	0	0	5	4002	12817	16	0	488
76,	97	2	0	2	48713	48	0	0	0	0	0	1	0	3017	4	0	492
77,	97	1	0	1	48636	48	0	0	0	0	0	1	0	1632	2	0	492
78,	96	1	0	1	48268	48	0	0	0	0	0	1	0	1612	2	0	492
79,	97	2	0	2	48651	47	71	0	0	0	0	1	71	4155	4	0	492
80,	97	3	0	3	48636	48	536	0	0	0	0	1	536	2492	6	0	492
81,	97	2	0	2	48713	48	0	0	0	0	0	1	0	3017	4	0	492
82,	97	2	0	2	48579	48	0	0	0	0	0	1	0	2318	4	0	492
83,	97	3	0	3	48637	48	340	0	0	0	0	1	340	1992	6	0	492
84,	97	10	9	19	48070	46	3256	3	3	3	1	3	2270	15083	32	986	487
85,	97	4	0	4	48677	47	257	0	0	0	0	1	257	3787	8	0	492
86,	97	2	0	2	48671	47	173	0	0	0	0	1	173	3522	4	0	492
87,	97	5	0	5	48416	48	1427	0	0	0	0	3	1427	6283	10	0	490
88,	97	1	0	1	48556	48	0	0	0	0	0	1	0	2427	2	0	492
89,	97	1	0	1	48651	47	0	0	0	0	0	1	0	3608	2	0	492
90,	95	28	2	30	48220	47	5025	1	1	1	1	2	4806	10906	60	219	490
91,	97	1	0	1	48702	48	0	0	0	0	0	1	0	2717	2	0	492
92,	97	3	0	3	48549	47	220	0	0	0	0	1	220	2900	6	0	492
93,	96	10	3	15	47839	47	2467	2	2	1	1	2	1990	7594	28	259	489
94,	97	1	0	1	48560	48	0	0	0	0	0	1	0	2384	2	0	492
95,	97	1	0	1	48636	48	0	0	0	0	0	1	0	1632	2	0	492
96,	97	1	0	1	48652	47	0	0	0	0	0	1	0	4029	2	0	492
97,	96	1	0	1	48268	48	0	0	0	0	0	1	0	1612	2	0	492
98,	97	2	0	2	48637	48	53	0	0	0	0	1	53	1885	4	0	492
99,	97	2	0	2	48651	48	76	0	0	0	0	1	76	1858	4	0	492
100,	97	2	0	2	48636	48	73	0	0	0	0	1	73	1778	4	0	492
101,	97	1	0	1	48649	48	0	0	0	0	0	1	0	1987	2	0	492
102,	97	3	0	3	48539	48	1075	0	0	0	0	2	1075	4067	6	0	491
103,	97	1	0	1	48636	48	0	0	0	0	0	1	0	1632	2	0	492
104,	96	3	0	3	48366	48	148	0	0	0	0	1	148	1779	6	0	492
105,	97	2	0	2	48401	48	3	0	0	0	0	1	3	2946	4	0	492
106,	97	2	0	2	48401	48	3	0	0	0	0	1	3	2946	4	0	492
107,	97	2	0	2	48583	48	13	0	0	0	0	1	13	2561	4	0	492
108,	97	3	0	3	48686	48	162	0	0	0	0	1	162	2904	6	0	492
109,	97	3	0	3	48694	48	468	0	0	0	0	1	468	2390	6	0	492
110,	97	2	0	2	48668	48	408	0	0	0	0	1	408	2225	4	0	492
111,	97	2	0	2	48653	47	144	0	0	0	0	1	144	3791	4	0	492
112,	97	1	0	1	48556	48	0	0	0	0	0	1	0	2427	2	0	492
